r [kpc],mass_cum [solMass],v_circ,v_rot,v_dm,v_baryon,v_ring,v_bulge
10.8,228740569740.83228,517.4123494128821,229047.498519031,167.1752610810019,489.66107810143257,457.3407039162658,174.94985552675303
10.9,229847086075.6864,513.6279093761269,231944.91767060064,167.59971885268263,485.51412289509415,453.1793211004429,174.21959263393492
11.0,230949788739.77747,509.92913619916163,234839.79266856425,168.01914213503778,481.45331219239637,449.10547416429375,173.49802562765365
11.1,232049280321.4574,506.31817844586146,237732.21645430732,168.433610581895,477.4811165387399,445.12196064272973,172.785001677385
11.200000000000001,233146108982.23688,502.79627802943924,240622.27742160158,168.84320207599148,473.59906071801186,441.2305730490871,172.08036413187068
11.3,234240771503.85083,499.36425324364626,243510.0596964963,169.24799278188829,469.80823146991196,437.43264073059254,171.38395251699254
11.4,235333716395.1383,496.0221890185116,246395.64339494763,169.6480571968644,466.10894508477895,433.72867090299656,170.6956025349382
11.5,236425347017.94266,492.7698122924162,249279.10486308747,170.04346819988476,462.5011425167054,430.1187707341514,170.01514606469732
11.6,237516024696.22632,489.6063000071586,252160.51689911922,170.43429709873078,458.98418205768417,426.6024189958808,169.34242081068862
11.700000000000001,238606071777.46655,486.5305353594263,255039.9489603603,170.82061367537847,455.55710924174707,423.17874393100476,168.67729682940185
11.8,239695774620.09338,483.54102593053045,257917.46735515242,171.20248622970297,452.2185671406232,419.8464360396166,168.019649480501
11.9,240785386485.18835,480.63601866723326,260793.1354218845,171.57998162158634,448.9669167622767,416.6038797733061,167.36935115143942
12.0,241875130314.836,477.81353193716495,263667.01369564707,171.95316531149845,445.8002694499238,413.44918758517304,166.72627125556744
12.1,242965201383.38898,475.0713776976796,266539.16006363684,172.32210139961998,442.7165089273162,410.3802229862518,166.0902762311652
12.200000000000001,244055769811.43478,472.40724415104347,269409.62991032266,172.6868526635706,439.7133785132468,407.3946940771324,165.46122954134475
12.3,245146982935.43628,469.8186898612188,272278.47625290405,173.04748059480377,436.78847375211615,404.49014527717594,164.83899167476184
12.4,246238967528.85175,467.3032023594137,275145.7498680756,173.4040454337259,433.93930446847224,401.6640227722001,164.22342333855727
12.5,247331831873.02155,464.85824676852627,278011.4994106264,173.75660620359344,431.1633465281081,398.913718775756,163.61441367377887
12.6,248425667678.25848,462.4812393933663,280875.77152438054,174.1052207432416,428.4580129963394,396.2365455886387,163.01186717768124
12.700000000000001,249520551857.3936,460.16964198894215,283738.6109463681,174.44994573869286,425.8207555298336,393.6298523562633,162.4156863544427
12.8,250616548155.54767,457.92089076051724,286600.0606042584,174.79083675369142,423.24898769146506,391.09094243693784,161.82577151256748
12.9,251713708641.1256,455.7324944769065,289460.16170808015,175.12794825921063,420.74019092625656,388.6171882467613,161.24202076333606
13.0,252812075063.9959,453.60201332483575,292318.9538361797,175.46133366197256,418.2918919629048,386.2060071272474,160.66433001987394
13.1,253911680087.5479,451.52702704085027,295176.47501599864,175.79104533202312,415.90162842843415,383.8548243763284,160.09259299680747
13.200000000000001,255012548401.8336,449.5052293436463,298032.7618002415,176.1171346293979,413.5670515130704,381.5611847372843,159.52670121047012
13.3,256114697725.33234,447.5343191552729,300887.8493382554,176.43965192991854,411.2858082266186,379.3226238323706,158.96654710205135
13.4,257218139703.04102,445.6122389071317,303741.77144376864,176.7586466501517,409.05580095902985,377.136941592576,158.4120436849148
13.5,258322880708.61945,443.73700567726297,306594.56065812736,177.0741672715651,406.87500475269434,375.00200973067047,157.8631121904772
13.6,259428922558.23352,441.90654299466064,309446.24830993376,177.38626136391164,404.74128405788537,372.9155772565522,157.31967219721224
13.700000000000001,260536263143.55374,440.1186638421101,312296.8645715337,177.69497560787278,402.65237352570244,370.8752496022496,156.7816415858402
13.8,261644896991.10107,438.3712536535349,315146.43851262605,178.00035581698788,400.6060775360223,368.87870525336996,156.2489365384447
13.9,262754815754.81863,436.66285127011923,317994.99815144483,178.30244695889914,398.60090703336243,366.9243878374053,155.72147153801438
14.0,263866008648.377,434.9922034756964,320842.57050172734,178.6012931759368,396.6355949237596,365.0109807825932,155.19915936838726
14.1,264978462823.3283,433.35802772808785,323689.18161742395,178.8969378050698,394.7088367902943,363.1371259101578,154.6819111145753
14.200000000000001,266092163698.81366,431.7590124958436,326534.85663532565,179.1894233972468,392.8192910409929,361.3014235731036,154.16963623877777
14.3,267207095248.10153,430.1938209586401,329379.6198154242,179.4787917361484,390.96558276647164,359.5024330873075,153.66225142250383
14.4,268323240246.81897,428.66109458000494,332223.4945791423,179.76508385637425,389.14630748940516,357.73867318527004,153.1596890186227
14.5,269440580487.3189,427.159448284883,335066.5035455542,180.04834006108518,387.36002568707767,356.0086224865636,152.6618819991189
14.6,270559096963.2258,425.68747031020797,337908.66856573516,180.3285999391198,385.6052624421781,354.31071997866877,152.16876200882504
14.700000000000001,271678770027.81647,424.2437227447743,340750.01075534883,180.6059023816051,383.88050785794144,352.643365501554,151.68025936491674
14.8,272799579529.52783,422.82684119329963,343590.5505256974,180.88028559807933,382.18432714524164,351.0050396467944,151.1963030566998
14.9,273921504927.5375,421.43597351418344,346430.3076136177,181.1517871321447,380.5158469639309,349.39483358371757,150.71682074567522
15.0,275044525390.04626,420.0704315869512,349269.301108925,181.42044387666627,378.87437236799326,347.8120325259752,150.2417387658662
15.1,276168619877.5917,418.7295136444624,352107.54948070925,181.68629208853284,377.2591905627328,346.2559021555358,149.77098212438986
15.200000000000001,277293767213.45447,417.41250433875337,354945.0706025511,181.94936740299647,375.66957087312676,344.72568858964223,149.3044745022606
